,Player_x,Pos_x,Tm_x,3P%,2P%,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,ORtg,DRtg,Player_year,Year,TS%,3PAr,FTr,OWS,DWS,Abrv,Team_full,principal component 1,principal component 2,Cluster,All-Star_caliber
344,Kelly Oubre\oubreke01,SF,WAS,0.341,0.456,0.82,1.3,6.8,8.1,2.2,1.8,0.8,5.2,106.0,109,Kelly Oubre\oubreke01/2018,2018,0.534,0.467,0.295,1.4,2.3,WAS,Washington Wizards/2018,-0.12626848153592818,-1.3791710041355338,Defensive Forward,0
345,Otto Porter\porteot01,SF,WAS,0.441,0.537,0.828,2.1,7.9,10.0,3.2,2.4,0.8,3.1,120.0,107,Otto Porter\porteot01/2018,2018,0.602,0.354,0.145,5.0,3.1,WAS,Washington Wizards/2018,-0.35023269298381937,-1.3056792853586305,Defensive Forward,1
346,Devin Robinson\robinde01,SF,WAS,0.0,0.333,0.0,7.6,11.5,19.1,0.0,3.8,0.0,7.6,103.0,102,Devin Robinson\robinde01/2018,2018,0.333,0.0,0.0,0.0,0.0,WAS,Washington Wizards/2018,-2.5063906882570945,-0.6897615778066257,Offensive Big Man,0
347,Tomas Satoransky\satorto01,SG,WAS,0.465,0.544,0.7809999999999999,2.2,4.9,7.0,8.6,1.6,0.5,4.0,124.0,111,Tomas Satoransky\satorto01/2018,2018,0.615,0.263,0.25,3.7,1.3,WAS,Washington Wizards/2018,1.2671422305044353,1.6295383745884364,Combo Guard,0
348,Mike Scott\scottmi01,PF,WAS,0.405,0.5820000000000001,0.6579999999999999,1.8,7.0,8.7,2.8,0.8,0.4,5.2,109.0,111,Mike Scott\scottmi01/2018,2018,0.599,0.311,0.145,1.4,1.0,WAS,Washington Wizards/2018,-0.1286354722269779,-0.5806400856420871,Defensive Forward,0
349,Jason Smith\smithja02,C,WAS,0.125,0.494,0.905,3.1,6.1,9.2,2.4,0.5,2.3,7.7,93.0,110,Jason Smith\smithja02/2018,2018,0.455,0.278,0.183,-0.2,0.3,WAS,Washington Wizards/2018,-1.637974940383223,0.7984327816227157,Pace & Space Forward,0
350,John Wall\walljo01,PG,WAS,0.371,0.436,0.726,0.8,4.5,5.3,13.8,2.0,1.6,2.8,105.0,108,John Wall\walljo01/2018,2018,0.515,0.25,0.361,1.2,1.5,WAS,Washington Wizards/2018,2.7477696615906533,3.939872533824673,Primary Distributing Ballhandler,0
351,James Anderson\anderja01,SG,SAC,0.267,0.478,0.759,0.9,4.9,5.7,2.7,1.4,0.9,3.6,87.0,111,James Anderson\anderja01/2016,2016,0.469,0.483,0.163,-0.6,0.4,SAC,Sacramento Kings/2016,0.6955136082091926,-1.220679466816325,3 & D Wing,0
352,Caron Butler\butleca01,SF,SAC,0.16699999999999998,0.537,0.833,1.4,4.6,6.0,2.7,2.5,0.3,5.2,106.0,109,Caron Butler\butleca01/2016,2016,0.49,0.305,0.203,0.1,0.1,SAC,Sacramento Kings/2016,0.6824056198238431,-0.8755796409093295,Slashing Guard,0
353,Willie Cauley-Stein\caulewi01,C,SAC,0.0,0.5670000000000001,0.648,4.6,7.4,12.0,1.3,1.6,2.2,5.0,119.0,107,Willie Cauley-Stein\caulewi01/2016,2016,0.588,0.006,0.369,2.4,1.4,SAC,Sacramento Kings/2016,-2.44103790542289,0.020527327573299156,Offensive Big Man,0
354,Darren Collison\collida01,PG,SAC,0.401,0.519,0.858,0.6,3.1,3.7,6.9,1.6,0.1,3.1,115.0,112,Darren Collison\collida01/2016,2016,0.591,0.28,0.29100000000000004,4.5,0.7,SAC,Sacramento Kings/2016,1.9963128839021944,0.5071302065171888,Combo Guard,0
355,Seth Curry\curryse01,PG,SAC,0.45,0.46,0.833,0.6,3.5,4.2,4.6,1.5,0.2,2.8,114.0,112,Seth Curry\curryse01/2016,2016,0.603,0.496,0.241,1.2,0.2,SAC,Sacramento Kings/2016,1.8539275710352228,-0.7380952089532465,Slashing Guard,0
356,Duje Dukan\dukandu01,SF,SAC,0.4,0.0,0.0,4.0,4.0,8.0,2.0,2.0,0.0,4.0,82.0,111,Duje Dukan\dukandu01/2016,2016,0.3,0.5,0.0,0.0,0.0,SAC,Sacramento Kings/2016,0.755801858124346,-1.747131883640527,3 & D Wing,0
357,Rudy Gay\gayru01,SF,SAC,0.344,0.495,0.78,2.1,7.1,9.2,2.4,2.0,1.0,3.7,104.0,108,Rudy Gay\gayru01/2016,2016,0.5379999999999999,0.214,0.252,1.8,2.1,SAC,Sacramento Kings/2016,-0.32761294980443406,-1.3024935702341314,Defensive Forward,0
358,Kosta Koufos\koufoko01,C,SAC,0.0,0.532,0.5479999999999999,5.5,8.2,13.7,1.1,1.3,2.3,6.0,113.0,107,Kosta Koufos\koufoko01/2016,2016,0.54,0.0,0.234,2.1,1.4,SAC,Sacramento Kings/2016,-2.9277063101374496,0.13651197724334832,Offensive Big Man,0
359,Ben McLemore\mclembe01,SG,SAC,0.362,0.474,0.718,1.1,3.8,4.9,2.6,1.7,0.3,4.7,95.0,111,Ben McLemore\mclembe01/2016,2016,0.531,0.407,0.226,-0.4,0.7,SAC,Sacramento Kings/2016,1.0215371690835313,-1.2764152157294217,3 & D Wing,0
360,Eric Moreland\moreler01,PF,SAC,0.0,0.5,0.5,3.0,8.0,11.0,1.0,0.0,4.0,4.0,89.0,108,Eric Moreland\moreler01/2016,2016,0.515,0.0,0.667,0.0,0.0,SAC,Sacramento Kings/2016,-2.734531148660165,0.6439714593527802,Offensive Big Man,0
361,Rajon Rondo\rondora01,PG,SAC,0.365,0.479,0.58,1.5,6.8,8.2,15.9,2.7,0.2,3.3,105.0,107,Rajon Rondo\rondora01/2016,2016,0.506,0.217,0.192,2.3,2.3,SAC,Sacramento Kings/2016,3.447980387191898,3.880391027253495,Primary Distributing Ballhandler,0
362,Arron Afflalo\afflaar01,SG,SAC,0.411,0.457,0.892,0.3,3.7,4.0,2.5,0.7,0.2,3.3,109.0,116,Arron Afflalo\afflaar01/2017,2017,0.5589999999999999,0.36,0.221,1.2,0.2,SAC,Sacramento Kings/2017,0.9947600645043243,-1.2571056717599216,3 & D Wing,0
363,Willie Cauley-Stein\caulewi01,C,SAC,0.0,0.532,0.669,3.0,9.0,12.1,2.8,1.9,1.6,5.2,109.0,109,Willie Cauley-Stein\caulewi01/2017,2017,0.5579999999999999,0.004,0.314,1.4,1.5,SAC,Sacramento Kings/2017,-1.5529397573169443,0.35955999952291673,Pace & Space Forward,0
364,Darren Collison\collida01,PG,SAC,0.417,0.495,0.86,0.6,3.2,3.7,7.7,1.6,0.2,2.9,113.0,114,Darren Collison\collida01/2017,2017,0.57,0.245,0.239,3.1,0.8,SAC,Sacramento Kings/2017,2.005179701016464,0.8763857497749956,Combo Guard,0
365,Jordan Farmar\farmajo01,PG,SAC,0.444,0.0,0.0,1.4,2.9,4.3,13.0,2.9,0.0,1.4,105.0,112,Jordan Farmar\farmajo01/2017,2017,0.5,0.75,0.0,0.0,0.0,SAC,Sacramento Kings/2017,4.291673992064888,2.394529554077026,Primary Distributing Ballhandler,0
366,Rudy Gay\gayru01,SF,SAC,0.3720000000000001,0.483,0.855,1.7,7.7,9.5,4.1,2.2,1.3,3.9,105.0,109,Rudy Gay\gayru01/2017,2017,0.5589999999999999,0.256,0.312,0.8,1.0,SAC,Sacramento Kings/2017,0.03322508175899046,-0.23334897321990328,Defensive Forward,0
367,Kosta Koufos\koufoko01,C,SAC,0.0,0.552,0.613,4.2,10.2,14.4,1.7,1.3,1.7,6.1,109.0,109,Kosta Koufos\koufoko01/2017,2017,0.56,0.003,0.158,1.2,1.4,SAC,Sacramento Kings/2017,-2.5203246155229757,0.2564120201586636,Offensive Big Man,0
368,Skal Labissiere\labissk01,PF,SAC,0.375,0.5429999999999999,0.703,4.2,9.2,13.4,2.2,1.3,1.1,5.3,110.0,110,Skal Labissiere\labissk01/2017,2017,0.5770000000000001,0.037000000000000005,0.339,0.7,0.5,SAC,Sacramento Kings/2017,-1.5274893073448974,-0.2458135192880475,Offensive Big Man,0
369,Ben McLemore\mclembe01,SG,SAC,0.382,0.462,0.753,0.8,4.7,5.6,2.2,1.2,0.3,4.6,99.0,114,Ben McLemore\mclembe01/2017,2017,0.5379999999999999,0.406,0.222,-0.1,0.5,SAC,Sacramento Kings/2017,0.78778168255781,-1.3707375250153164,3 & D Wing,0
370,Garrett Temple\templga01,SG,SAC,0.373,0.476,0.784,0.9,4.5,5.4,4.9,2.5,0.8,4.1,106.0,111,Garrett Temple\templga01/2017,2017,0.545,0.509,0.171,0.9,1.3,SAC,Sacramento Kings/2017,1.1971342252482815,-0.6511783990660456,Slashing Guard,0
371,Anthony Tolliver\tollian01,PF,SAC,0.391,0.537,0.7440000000000001,1.7,6.4,8.1,2.6,1.2,0.7,3.7,113.0,113,Anthony Tolliver\tollian01/2017,2017,0.595,0.655,0.234,1.5,0.8,SAC,Sacramento Kings/2017,0.271690282219408,-1.6540036512043763,3 & D Wing,0
372,Bogdan Bogdanovic\bogdabo01,SG,SAC,0.392,0.485,0.84,0.7,4.5,5.2,6.0,1.7,0.4,4.0,107.0,113,Bogdan Bogdanovic\bogdabo01/2018,2018,0.556,0.426,0.154,1.8,1.1,SAC,Sacramento Kings/2018,1.4314540698003362,0.18107310627647583,Combo Guard,0
373,Vince Carter\cartevi01,SF,SAC,0.345,0.483,0.757,0.9,6.4,7.3,3.4,2.1,1.3,4.7,103.0,110,Vince Carter\cartevi01/2018,2018,0.523,0.583,0.131,0.3,0.9,SAC,Sacramento Kings/2018,0.332233470070477,-0.8815128737323701,Slashing Guard,0
374,Willie Cauley-Stein\caulewi01,C,SAC,0.25,0.506,0.619,3.2,9.4,12.6,4.3,1.9,1.7,4.6,106.0,108,Willie Cauley-Stein\caulewi01/2018,2018,0.529,0.016,0.32,1.7,2.2,SAC,Sacramento Kings/2018,-1.2481144484264295,0.5004183761284505,Pace & Space Forward,0
375,Jack Cooley\cooleja01,PF,SAC,0.0,0.481,0.737,8.1,9.3,17.4,3.5,0.6,0.0,7.6,126.0,113,Jack Cooley\cooleja01/2018,2018,0.5660000000000001,0.0,0.7040000000000001,0.3,0.0,SAC,Sacramento Kings/2018,-2.3464292131951985,1.5785931409755543,Pace & Space Forward,0
376,De'Aaron Fox\foxde01,PG,SAC,0.307,0.436,0.723,0.8,4.3,5.1,8.0,1.7,0.5,4.1,94.0,113,De'Aaron Fox\foxde01/2018,2018,0.478,0.192,0.245,-1.7,1.1,SAC,Sacramento Kings/2018,1.908263758183995,1.3946935431692322,Combo Guard,0
377,Justin Jackson\jacksju01,SF,SAC,0.308,0.547,0.722,0.9,5.4,6.3,2.5,0.9,0.4,2.7,103.0,114,Justin Jackson\jacksju01/2018,2018,0.521,0.442,0.086,0.4,0.5,SAC,Sacramento Kings/2018,0.6459607843857104,-1.3399503621181021,3 & D Wing,0
378,Kosta Koufos\koufoko01,C,SAC,0.0,0.5710000000000001,0.446,5.4,11.7,17.2,3.2,1.7,1.2,5.3,117.0,108,Kosta Koufos\koufoko01/2018,2018,0.5660000000000001,0.0,0.19,2.3,1.5,SAC,Sacramento Kings/2018,-2.344001143132669,0.7260522677725966,Offensive Big Man,0
379,Skal Labissiere\labissk01,PF,SAC,0.353,0.459,0.805,4.0,7.7,11.7,2.9,1.0,2.0,5.4,103.0,111,Skal Labissiere\labissk01/2018,2018,0.513,0.111,0.258,0.4,1.0,SAC,Sacramento Kings/2018,-1.6722356221857826,0.2980987499327115,Offensive Big Man,0
380,Frank Mason\masonfr01,PG,SAC,0.36,0.384,0.8170000000000001,1.5,5.1,6.7,7.6,1.7,0.5,3.7,100.0,112,Frank Mason\masonfr01/2018,2018,0.48,0.226,0.303,0.0,0.6,SAC,Sacramento Kings/2018,1.6061226392566725,1.32726573818473,Combo Guard,0
381,Zach Randolph\randoza01,PF,SAC,0.34700000000000003,0.503,0.785,3.3,10.1,13.3,4.3,1.4,0.3,4.0,101.0,111,Zach Randolph\randoza01/2018,2018,0.529,0.193,0.14,0.3,1.2,SAC,Sacramento Kings/2018,-0.5008556434995417,-0.013516942688612582,Defensive Forward,0
382,Garrett Temple\templga01,SG,SAC,0.392,0.442,0.769,0.7,4.1,4.8,3.9,1.8,0.8,4.2,102.0,112,Garrett Temple\templga01/2018,2018,0.536,0.477,0.16399999999999998,0.3,0.9,SAC,Sacramento Kings/2018,0.9861982511062022,-0.6103517350608915,Slashing Guard,0
383,Giannis Antetokounmpo\antetgi01,PG,MIL,0.257,0.537,0.7240000000000001,2.0,9.0,11.0,6.2,1.7,2.0,4.7,109.0,106,Giannis Antetokounmpo\antetgi01/2016,2016,0.5660000000000001,0.108,0.404,4.2,2.9,MIL,Milwaukee Bucks/2016,-0.58156859824882,0.8978439912631777,Pace & Space Forward,1
384,Jerryd Bayless\bayleje01,SG,MIL,0.4370000000000001,0.408,0.778,0.7,4.1,4.8,5.5,1.6,0.4,3.8,110.0,112,Jerryd Bayless\bayleje01/2016,2016,0.568,0.529,0.206,1.8,0.6,MIL,Milwaukee Bucks/2016,1.6889750613497618,-0.3491382804164102,Slashing Guard,0
385,Michael Carter-Williams\cartemi01,PG,MIL,0.273,0.472,0.654,1.5,7.0,8.5,8.7,2.5,1.3,5.0,96.0,107,Michael Carter-Williams\cartemi01/2016,2016,0.4970000000000001,0.099,0.292,-0.4,1.6,MIL,Milwaukee Bucks/2016,1.161615202018655,1.8194985590393953,Combo Guard,0
386,Chris Copeland\copelch01,PF,MIL,0.278,0.467,0.857,0.3,2.9,3.3,3.6,0.7,0.0,5.6,94.0,115,Chris Copeland\copelch01/2016,2016,0.462,0.706,0.13699999999999998,-0.1,0.0,MIL,Milwaukee Bucks/2016,1.7875271146893623,-1.1667173776417974,Slashing Guard,0
387,John Henson\hensojo01,C,MIL,0.0,0.5660000000000001,0.59,4.6,7.1,11.7,2.9,1.0,5.8,7.0,108.0,105,John Henson\hensojo01/2016,2016,0.58,0.003,0.402,1.2,1.1,MIL,Milwaukee Bucks/2016,-3.952065271166719,2.1072185995237365,Post-Heavy Big Man,0
388,Damien Inglis\inglida01,SF,MIL,0.231,0.417,0.875,0.7,9.5,10.1,3.3,2.0,1.0,3.6,81.0,107,Damien Inglis\inglida01/2016,2016,0.444,0.35100000000000003,0.21600000000000005,-0.2,0.2,MIL,Milwaukee Bucks/2016,0.1700576921223669,-0.5762817651053371,Defensive Forward,0
389,O.J. Mayo\mayooj01,SG,MIL,0.321,0.421,0.775,0.6,4.3,4.9,5.5,2.2,0.4,5.9,91.0,110,O.J. Mayo\mayooj01/2016,2016,0.474,0.505,0.125,-0.7,0.6,MIL,Milwaukee Bucks/2016,1.71936687218143,-0.09170502251895972,Slashing Guard,0
390,Khris Middleton\middlkh01,SG,MIL,0.396,0.466,0.888,0.8,4.6,5.4,5.9,2.3,0.3,3.6,109.0,110,Khris Middleton\middlkh01/2016,2016,0.56,0.316,0.273,4.3,1.8,MIL,Milwaukee Bucks/2016,1.433118537742933,-0.19163784743279746,Slashing Guard,0
391,Jabari Parker\parkeja01,PF,MIL,0.257,0.502,0.768,2.6,5.8,8.4,2.7,1.5,0.6,3.3,106.0,111,Jabari Parker\parkeja01/2016,2016,0.535,0.039,0.254,2.4,1.2,MIL,Milwaukee Bucks/2016,-0.25356656663155763,-0.6372285754005031,Defensive Forward,0
392,Greivis Vasquez\vasqugr01,PG,MIL,0.247,0.415,0.846,0.6,4.7,5.2,10.1,1.1,0.0,4.7,90.0,113,Greivis Vasquez\vasqugr01/2016,2016,0.435,0.529,0.188,-0.4,0.1,MIL,Milwaukee Bucks/2016,2.811587018912284,1.8475481060554066,Primary Distributing Ballhandler,0
393,Giannis Antetokounmpo\antetgi01,SF,MIL,0.272,0.563,0.77,2.5,10.0,12.5,7.7,2.3,2.7,4.4,116.0,104,Giannis Antetokounmpo\antetgi01/2017,2017,0.599,0.14300000000000002,0.486,7.9,4.5,MIL,Milwaukee Bucks/2017,-1.134696707894411,1.4245246315220457,Pace & Space Forward,1
394,Michael Beasley\beaslmi01,PF,MIL,0.419,0.545,0.743,2.2,8.3,10.5,2.9,1.5,1.5,5.0,106.0,109,Michael Beasley\beaslmi01/2017,2017,0.584,0.106,0.259,0.8,1.0,MIL,Milwaukee Bucks/2017,-0.8300701358977486,-0.252635767398768,Defensive Forward,0
395,Malcolm Brogdon\brogdma01,SG,MIL,0.404,0.48,0.865,1.2,4.3,5.5,8.1,2.2,0.3,3.6,111.0,111,Malcolm Brogdon\brogdma01/2017,2017,0.555,0.304,0.198,2.6,1.5,MIL,Milwaukee Bucks/2017,1.876353114997598,0.9342019496703547,Combo Guard,0
396,Matthew Dellavedova\dellama01,PG,MIL,0.3670000000000001,0.404,0.8540000000000001,0.6,3.1,3.8,9.1,1.4,0.0,3.9,102.0,114,Matthew Dellavedova\dellama01/2017,2017,0.501,0.403,0.18,0.3,0.9,MIL,Milwaukee Bucks/2017,2.7728524186406807,1.3416720424576598,Primary Distributing Ballhandler,0
397,John Henson\hensojo01,C,MIL,0.0,0.516,0.6920000000000001,4.2,9.2,13.3,2.6,1.3,3.5,6.8,110.0,106,John Henson\hensojo01/2017,2017,0.55,0.003,0.34600000000000003,1.2,1.6,MIL,Milwaukee Bucks/2017,-3.189742655908903,1.291443866718464,Post-Heavy Big Man,0
398,Thon Maker\makerth01,C,MIL,0.378,0.514,0.653,3.6,6.7,10.3,2.1,0.9,2.3,7.6,114.0,110,Thon Maker\makerth01/2017,2017,0.5579999999999999,0.409,0.271,0.8,0.5,MIL,Milwaukee Bucks/2017,-1.5922160258626001,-0.2977492033781295,Offensive Big Man,0
399,Khris Middleton\middlkh01,SF,MIL,0.433,0.459,0.88,0.6,6.4,7.0,5.7,2.3,0.4,4.5,106.0,109,Khris Middleton\middlkh01/2017,2017,0.57,0.312,0.276,0.7,0.9,MIL,Milwaukee Bucks/2017,1.288995070452517,0.1853042986565755,Combo Guard,0
400,Jabari Parker\parkeja01,PF,MIL,0.365,0.525,0.743,2.3,6.9,9.2,4.2,1.5,0.6,3.3,110.0,110,Jabari Parker\parkeja01/2017,2017,0.563,0.219,0.268,2.6,1.5,MIL,Milwaukee Bucks/2017,0.15243094954452727,-0.36223104167594733,Slashing Guard,0
401,Tony Snell\snellto01,SG,MIL,0.406,0.5479999999999999,0.81,0.5,4.9,5.4,2.1,1.2,0.3,2.7,114.0,113,Tony Snell\snellto01/2017,2017,0.603,0.6559999999999999,0.107,2.1,1.3,MIL,Milwaukee Bucks/2017,0.8803517005417926,-2.2179909266106583,3 & D Wing,0
402,Mirza Teletovic\teletmi01,PF,MIL,0.341,0.46,0.778,0.5,6.8,7.3,2.2,0.5,0.6,4.9,99.0,113,Mirza Teletovic\teletmi01/2017,2017,0.515,0.73,0.108,-0.1,0.7,MIL,Milwaukee Bucks/2017,0.5101582471664449,-1.6793509404401525,3 & D Wing,0
403,Jason Terry\terryja01,SG,MIL,0.4270000000000001,0.444,0.828,0.6,3.4,3.9,3.6,1.7,0.7,3.5,116.0,112,Jason Terry\terryja01/2017,2017,0.6,0.7040000000000001,0.119,1.2,0.9,MIL,Milwaukee Bucks/2017,1.1935889114971208,-1.2671639853737662,3 & D Wing,0
404,Giannis Antetokounmpo\antetgi01,PF,MIL,0.307,0.5539999999999999,0.76,2.8,10.8,13.6,6.5,2.0,1.9,4.2,116.0,106,Giannis Antetokounmpo\antetgi01/2018,2018,0.598,0.1,0.457,8.3,3.6,MIL,Milwaukee Bucks/2018,-1.2803450668190068,1.11121323475957,Pace & Space Forward,1
405,Joel Bolomboy\bolomjo01,PF,MIL,0.0,0.6,0.5,7.9,5.2,13.1,0.0,2.6,0.0,3.9,109.0,111,Joel Bolomboy\bolomjo01/2018,2018,0.521,0.16699999999999998,1.0,0.0,0.0,MIL,Milwaukee Bucks/2018,-1.6718702100115697,-1.2480625879613816,Defensive Forward,0
406,Malcolm Brogdon\brogdma01,PG,MIL,0.385,0.532,0.882,0.8,4.6,5.4,5.3,1.4,0.5,4.4,112.0,113,Malcolm Brogdon\brogdma01/2018,2018,0.578,0.32,0.16899999999999998,2.0,0.7,MIL,Milwaukee Bucks/2018,1.0247676558933256,0.2923478152594627,Combo Guard,0
407,Sterling Brown\brownst02,SG,MIL,0.35200000000000004,0.439,0.875,1.7,7.5,9.2,1.6,2.0,0.8,5.1,100.0,110,Sterling Brown\brownst02/2018,2018,0.503,0.444,0.117,0.0,0.7,MIL,Milwaukee Bucks/2018,-0.3310771099235534,-1.3164667167766066,Defensive Forward,0
408,Matthew Dellavedova\dellama01,PG,MIL,0.3720000000000001,0.35100000000000003,0.926,1.0,3.5,4.5,10.2,1.0,0.0,4.7,104.0,115,Matthew Dellavedova\dellama01/2018,2018,0.5,0.513,0.17800000000000002,0.3,0.2,MIL,Milwaukee Bucks/2018,2.6852094789727206,2.2541783622636196,Primary Distributing Ballhandler,0
409,John Henson\hensojo01,C,MIL,0.14300000000000002,0.578,0.57,3.8,9.2,13.0,2.9,1.1,2.8,5.1,115.0,108,John Henson\hensojo01/2018,2018,0.5820000000000001,0.014,0.315,2.8,2.2,MIL,Milwaukee Bucks/2018,-2.539383703587322,0.6488160904091644,Offensive Big Man,0
410,Thon Maker\makerth01,C,MIL,0.298,0.467,0.6990000000000001,3.0,6.0,9.1,1.9,1.5,2.1,6.5,103.0,110,Thon Maker\makerth01/2018,2018,0.499,0.329,0.294,0.3,1.1,MIL,Milwaukee Bucks/2018,-1.2301152544906209,-0.4729869018256781,Defensive Forward,0
411,Khris Middleton\middlkh01,SF,MIL,0.359,0.517,0.884,0.8,6.4,7.2,5.5,2.0,0.4,4.5,111.0,111,Khris Middleton\middlkh01/2018,2018,0.5770000000000001,0.32,0.285,4.6,2.3,MIL,Milwaukee Bucks/2018,0.71173950085737,-0.01495766533046514,Slashing Guard,1
412,Xavier Munford\munfoxa02,SG,MIL,0.0,0.25,0.5,2.4,0.0,2.4,9.5,2.4,0.0,9.5,64.0,114,Xavier Munford\munfoxa02/2018,2018,0.218,0.333,0.333,-0.1,0.0,MIL,Milwaukee Bucks/2018,2.3867568477830816,2.853855048244978,Primary Distributing Ballhandler,0
413,Jabari Parker\parkeja01,PF,MIL,0.383,0.514,0.741,2.8,7.3,10.1,4.0,1.7,0.7,3.4,106.0,111,Jabari Parker\parkeja01/2018,2018,0.55,0.244,0.163,0.6,0.6,MIL,Milwaukee Bucks/2018,-0.03575686047841138,-0.16394607834250313,Defensive Forward,0
414,Marshall Plumlee\plumlma02,C,MIL,0.0,0.333,0.75,3.8,12.5,16.3,1.9,0.0,1.0,9.6,129.0,111,Marshall Plumlee\plumlma02/2018,2018,0.6970000000000001,0.0,5.332999999999998,0.1,0.0,MIL,Milwaukee Bucks/2018,-1.9778580456048724,0.7681344943941812,Pace & Space Forward,0
415,Tony Snell\snellto01,SG,MIL,0.403,0.49,0.792,0.2,3.2,3.4,2.4,1.1,0.7,2.8,113.0,114,Tony Snell\snellto01/2018,2018,0.578,0.631,0.113,1.6,0.7,MIL,Milwaukee Bucks/2018,1.0011938695399751,-1.6194541619978313,3 & D Wing,0
416,Mirza Teletovic\teletmi01,PF,MIL,0.467,0.333,0.0,0.9,6.3,7.2,3.1,1.3,0.3,4.4,113.0,113,Mirza Teletovic\teletmi01/2018,2018,0.623,0.789,0.0,0.2,0.1,MIL,Milwaukee Bucks/2018,1.1051371394098082,-1.354254357173182,3 & D Wing,0
417,Jason Terry\terryja01,SG,MIL,0.348,0.487,0.889,0.3,2.6,2.9,3.6,2.6,0.8,3.2,103.0,111,Jason Terry\terryja01/2018,2018,0.525,0.747,0.058,0.1,0.6,MIL,Milwaukee Bucks/2018,1.5502694960186667,-1.3183154830938955,3 & D Wing,0
418,D.J. Wilson\wilsodj01,PF,MIL,0.4,0.636,0.5,1.4,5.6,7.0,2.1,2.1,0.7,4.9,104.0,111,D.J. Wilson\wilsodj01/2018,2018,0.622,0.313,0.125,0.0,0.1,MIL,Milwaukee Bucks/2018,0.20386351297679978,-0.9715721915799527,Defensive Forward,0
419,Joel Anthony\anthojo01,C,DET,0.0,0.6,0.75,4.2,6.8,11.0,0.5,1.1,6.3,7.9,136.0,99,Joel Anthony\anthojo01/2016,2016,0.6659999999999999,0.0,0.8,0.2,0.2,DET,Detroit Pistons/2016,-4.525496946779778,1.7840544756452101,Post-Heavy Big Man,0
